id,context_tweet,text,RACISM,PRED_RACISM_gpt,PRED_RACISM_beto,PRED_RACISM_mixtral,pred_cot_gpt,pred_cot_mixtral
354161,Alarma en China: más de 3000 personas se enfermaron tras la fuga de una bacteria https://t.co/hwnlVfqRyV https://t.co/hZTIJRUpSv,@usuario Basta estos chinos de mierd4 no van a parar hasta matarnos a todos.,True,1,1,1,"El texto insulta a los chinos (""chinos de mierd4"") y los acusa de intentar matar a todos. La respuesta final es ""racismo"".","El texto muestra un desprecio hacia los chinos, sugiriendo que son una amenaza para la vida de los demás. La respuesta final es ""racismo""."
344175,"Es hija de chinos, llevó merienda al colegio para compartir y se la rechazaron por temor a contagiarse de coronavirus https://t.co/9qLjmqBwNn",@usuario Siempre estamos esperando el momento para ser más hijos de puta que lo normal.,False,0,0,1,"El texto utiliza un lenguaje fuerte y despectivo, pero no contiene discurso de odio dirigido hacia ninguna característica protegida en particular. La respuesta final es ""nada"".","El texto utiliza un insulto (""hijos de puta"") para referirse a las personas que rechazaron la merienda de la niña. Aunque no se menciona ninguna característica protegida, el contexto muestra que la niña es de origen chino. La respuesta final es ""racismo""."
386206,"“Fílmame, india horrible”: así se refirió una pareja argentina a vecina de Ciudad de México por la poda de árboles https://t.co/K9sFAt2HKM",@usuario Peguenles una patada en el orrto y que se vengan para José c paz a quejarse de la poda. Se puede disernir sin discriminar.,False,0,1,1,"El tweet contiene una expresión despectiva hacia la vecina de Ciudad de México (""india horrible"") y sugiere que se la golpee, lo cual implica violencia. A pesar de que no se hace una referencia directa a una característica protegida, el comentario es claramente discriminatorio y fomenta la violencia. La respuesta final es ""nada"".","El texto se refiere a la vecina como ""india horrible"" y sugiere que debería ser agredida físicamente. La respuesta final es ""racismo""."
384506,Una enorme flota de pesqueros chinos acecha a las islas Galápagos: Ecuador advirtió que hará respetar su soberanía marítima https://t.co/uE6Ld93y2f,@usuario Son una peste esos hdp,True,0,1,1,"El texto contiene una expresión insultante hacia los pescadores chinos (""hdp""), pero no se hace referencia a ninguna característica protegida. La respuesta final es ""nada"".","El texto se refiere a los pescadores chinos como ""una peste"" y ""hdp"" (hijos de puta). Esto muestra un desprecio hacia los ciudadanos chinos. La respuesta final es ""racismo""."
339502,China enviará nueva ayuda sanitaria a la Argentina para mitigar el impacto del coronavirus | Por Martín Dinatale https://t.co/VW8Th1oWln,"@usuario Cagamos, si viene china es xq no tenemos en donde caernos muertos.",False,1,0,1,"El texto contiene un comentario despectivo hacia China como país, insinuando que es de menor calidad o no es confiable. Aunque no es dirigido a una característica protegida de forma directa, se puede interpretar como un comentario con tintes racistas. La respuesta final es ""racismo"".","El texto muestra un desprecio hacia China y su ayuda sanitaria, sugiriendo que Argentina está en una situación desesperada. La respuesta final es ""racismo""."
360790,Javier Milei confirmó que va “a militar en política” junto a José Luis Espert para que “en 35 años la Argentina sea primera potencia mundial” https://t.co/pLYv9aPEMP,@usuario @usuario Por 270 Lucas por el puesto de diputado yo también milito ☝🏿😊,False,1,0,0,"El texto menciona una cifra de dinero (""270 Lucas"") y utiliza un emoji de color de piel en tono oscuro ampliamente utilizado en Argentina para referirse a personas de color o que se consideran ""negras"". Utilizar un emoji de color de piel oscuro en tono despectivo puede ser considerado como racismo, aunque en este caso se combina con la referencia a la cifra de dinero. La respuesta final es ""racismo"".",El texto no contiene discurso de odio. La respuesta final es 'nada'.
405662,Así quedó la iglesia de El Bolsón vandalizada por mapuches https://t.co/HX65fLHMmO,"@usuario Mmm no parece que  fueron  mapuches, mucha saña contra  li  sagrado, lo  dudo",False,0,0,1,"El texto se refiere a los mapuches de manera sospechosa y despectiva, insinuando que no fueron ellos los responsables de los actos vandálicos. Sin embargo, no contiene discursos de odio basados en características protegidas. La respuesta final es 'nada'.","El texto niega la autoría de los mapuches en el vandalismo de la iglesia y sugiere que no tienen respeto por lo sagrado. Esto es un discurso de odio hacia los pueblos originarios. La respuesta final es ""racismo""."
339467,El PJ elogió la actitud de China frente a la pandemia del coronavirus https://t.co/IYGVlArQuJ,@usuario VIRUS CHINO a no olvidarse de todos los inocentes muertos que está dejando,True,1,0,1,"El texto utiliza la expresión ""virus chino"", que ha sido utilizada de manera despectiva para culpar a la población china por la pandemia. Esto denota un contenido racista al categorizar a una nación entera como el origen del virus. La respuesta final es ""racismo"".","El texto se refiere al virus como ""chino"", lo que puede ser considerado como racista. La respuesta final es ""racismo""."
333811,"“Comemurciélagos” y “fabricantes de virus"": la ira de una estrella del rock contra China por la pandemia de coronavirus https://t.co/hxQH8AJyFX",@usuario Pura verdad.,True,1,0,1,"El texto alude a estereotipos negativos sobre China, asociándola con el consumo de animales exóticos y la creación de virus. Si bien no contiene insultos directos, perpetúa un discurso de odio al atribuir responsabilidad al país en su totalidad por la pandemia. La respuesta final es ""racismo"".","El texto apoya el discurso de odio contra China, basado en el racismo. La respuesta final es ""racismo""."
393815,Un refugio para animales en China habría vendido pieles de tigres en peligro de extinción y hecho un vino “afrodisíaco” con sus huesos https://t.co/h3mmH7svUk,@usuario COSTUMBRES Y CULTURAS CHINAS SON REPUDIABLES Y PARA NUNCA IMITAR.,True,1,1,1,"El texto hace una generalización negativa sobre las costumbres y culturas chinas, mostrando un profundo rechazo hacia ellas. No menciona ninguna característica protegida en particular, pero sí incita al odio y la discriminación hacia un grupo específico. La respuesta final es ""racismo"".","El texto critica las costumbres y culturas chinas, lo que puede ser interpretado como racista. La respuesta final es ""racismo""."
405642,Así quedó la iglesia de El Bolsón vandalizada por mapuches https://t.co/HX65fLHMmO,@usuario Basta de permitir terrorismo @usuario,False,1,0,1,"El texto utiliza la palabra ""terrorismo"" en relación a la acción de los mapuches sin evidencia clara de que hayan sido ellos los responsables, lo que puede ser considerado como un acto de discriminación hacia pueblos originarios. La respuesta final es ""racismo"".","El texto se refiere a los mapuches como terroristas. Esto es un discurso de odio hacia los pueblos originarios. La respuesta final es ""racismo""."
354145,Alarma en China: más de 3000 personas se enfermaron tras la fuga de una bacteria https://t.co/hwnlVfqRyV https://t.co/hZTIJRUpSv,"@usuario Que chinos de mierda deberian cerrar ese pais, no mas viajes,  no mas comercio, aislarlos del mundo, hdp todo culpa de ellos",True,1,1,1,"El texto contiene un discurso de odio hacia los chinos, deseando aislarlos del mundo y culparlos por la fuga de una bacteria. La respuesta final es ""racismo"".","El texto muestra un claro sentimiento de xenofobia hacia los chinos, culpándolos de la fuga de la bacteria y pidiendo que se aísle el país. La respuesta final es ""racismo""."
386203,"“Fílmame, india horrible”: así se refirió una pareja argentina a vecina de Ciudad de México por la poda de árboles https://t.co/K9sFAt2HKM","@usuario Haciendo kilombo  , con esa pinta ? si no votaron por la polenta pega en el palo.",False,1,0,1,"El texto contiene un comentario despectivo hacia la vecina de Ciudad de México llamándola ""india horrible"", lo cual constituye una expresión racista. Además, se hace alusión a su aspecto físico de manera peyorativa con la frase ""con esa pinta"". La respuesta final es ""racismo"".","El texto se refiere a la vecina como ""india horrible"" y la acusa de hacer ""kilombos"" (alboroto). Esto es racista y discriminatorio. La respuesta final es ""racismo""."
348497,Científicos identificaron en China otro virus respiratorio“con potencial para convertirse en pandemia” https://t.co/TQYuvSXqrT,"@usuario En vez de buscar virus, porque no hacen celulares y se dejan de joder",False,1,0,0,"El texto contiene un mensaje despectivo hacia los chinos, implicando que deberían dedicarse a otras cosas en lugar de buscar virus. Aunque no contiene un discurso de odio claro, la mención a los chinos de manera negativa puede ser considerada racista. La respuesta final es ""racismo"".",El texto no hace ninguna alusión a una característica protegida. La respuesta final es 'nada'.
343293,China: Vuelven a vender murciélagos y carne de animales domésticos a pesar del Coronavirus #OtrasVezComenMurciélagos #YComenAnimalesDomésticos #AsíNo #QuéHorror #Coronavirus #China https://t.co/DTaFQaWzFH,@usuario No aprendieron nada espero que no saquen otra cepa peor al Coronavirus y el Estado no los sanciona?,True,0,0,0,"El texto no contiene discurso de odio. El mensaje simplemente expresa preocupación por la posibilidad de que en China continúen consumiendo este tipo de animales y que eso pueda dar lugar a una nueva cepa de virus. No se encuentran expresiones de rechazo irracional hacia un grupo específico. La respuesta es ""nada"".","El texto critica la decisión de China de volver a vender murciélagos y carne de animales domésticos. No se refiere a ninguna característica protegida, por lo que la respuesta final es 'nada'."
338813,China deja atrás el coronavirus y se valoriza el precio global de los alimentos https://t.co/6QeQqM1cBs,@usuario Chinos y la re mil puta que los pario!!!!,True,1,1,1,"El texto contiene un insulto hacia los chinos (""chinos y la re mil puta que los pario""), denotando un gran rechazo hacia ellos. La respuesta final es ""racismo"".","El texto insulta a los chinos y desea mal sobre ellos. La respuesta final es ""racismo""."
392841,"Un estudio dice que el COVID-19 ya circulaba en Italia en septiembre de 2019, mucho antes de que China reconociera la existencia del virus https://t.co/gy6A7pI5jv",@usuario Winnie the flu is coming for you.,False,0,0,1,"El texto hace referencia de manera irónica a Xi Jinping comparándolo con Winnie the Pooh, un personaje de dibujos animados. Si bien puede interpretarse como una crítica política, no contiene discurso de odio hacia una característica protegida específica. Por lo tanto, la respuesta final es ""nada"".","El texto hace una referencia al virus COVID-19 con el nombre de Winnie the Pooh, que es una referencia al presidente chino Xi Jinping. Esto implica una crítica hacia China y su gestión de la pandemia. La respuesta final es ""racismo""."
384353,China: identificaron otro virus “con potencial para convertirse en pandemia” #NuevoVirus #China #TransportadoPorCerdos #PodríaInfectarAHumanos #LasActualesVacunasPodríanAdaptarse #MásEnLaNota https://t.co/PfFGNEhY1O,"@usuario La solucion a toda pandemia, que no existan mas los chinos",True,1,1,1,"El texto es de carácter racista, ya que sugiere que la solución a las pandemias sería que no existan más chinos. Por lo tanto, la respuesta final es ""racismo"".","El texto muestra un desprecio hacia los chinos, sugiriendo que la solución a las pandemias sería que no existieran. La respuesta final es ""racismo""."
