id,context_tweet,text,LGBTI,PRED_LGBTI_gpt,PRED_LGBTI_beto,PRED_LGBTI_mixtral,pred_cot_gpt,pred_cot_mixtral
375837,"Contó que era lesbiana, su papá le confesó que era gay y ahora su madre se enamoró de una mujer, lo que inspiró su segundo film | Por Hugo Martin
https://t.co/dt3NtrVJIW",@usuario Circo bizarro,False,0,0,1,"El texto utiliza la palabra ""circo bizarro"" para referirse a la situación familiar descrita en el contexto. Aunque pueda resultar despectivo, no contiene discurso de odio hacia ninguna de las características protegidas. La respuesta final es ""nada"".","El texto se refiere a la orientación sexual de la familia del entrevistado como un ""circo bizarro"". Esto muestra un desprecio hacia las personas LGBTQ+. La respuesta final es ""lgbti""."
390782,″¿Por qué un beso entre dos hombres los vuelve tan violentos?”: la vida después de haber sido víctima de ataques homofóbicos | Por Milton Del Moral https://t.co/MgHNMf8Sch,@usuario Porque todavía se siguen promoviendo la lectura de libros terriblemente homofóbicos como La Biblia. Incluso en muchas escuelas.,False,1,0,1,"El texto menciona la homofobia presente en la sociedad debido a la influencia de la religión y la educación. Si bien critica la promoción de ideas homofóbicas, no utiliza ningún lenguaje de odio hacia las personas LGBTI. Por lo tanto, la respuesta es ""nada"".","El texto critica la Biblia y la asocia con la homofobia. La respuesta final es ""lgbti""."
379490,El PAMI tendrá que pagar una cirugía para agrandar los pechos de una afiliada autopercibida mujer | Por Patricia Blanco https://t.co/IObp8ZBnxq,"@usuario Yo me autopercivo joven, que me garpen una estiradita entonces.",False,0,0,1,"El texto menciona de manera irónica que la persona se auto percibe joven y pide que le paguen una cirugía estética. Si bien puede considerarse como un comentario sarcástico hacia la situación de la afiliada, no contiene discurso de odio, ya que no se dirige de manera despectiva o discriminatoria hacia ninguna característica protegida. La respuesta final es ""nada"".","El texto alude a la identidad de género de la persona, negando su autopercepción de mujer. La respuesta final es ""lgbti""."
375840,"Contó que era lesbiana, su papá le confesó que era gay y ahora su madre se enamoró de una mujer, lo que inspiró su segundo film | Por Hugo Martin
https://t.co/dt3NtrVJIW",@usuario Una mujer descendiente de una vida de mentiras y apariencias ...una mujer que su ascendencia usó para justificar y ocultar su mundo ...otra mujer simplemente usada ...aún si me dicen que sus padres son ambisexuales y no lesbiana y gay,False,1,0,1,"El texto contiene una serie de comentarios que desprecian la identidad de género de las personas mencionadas, usando términos como ""vida de mentiras y apariencias"", ""usada"", y cuestionando la legitimidad de sus identidades sexuales. Además, utiliza el término ""ambisexual"" de manera inapropiada. La respuesta final es ""lgbti"".","El texto muestra un desprecio hacia la orientación sexual de la persona y su familia. La respuesta final es ""lgbti""."
379466,El PAMI tendrá que pagar una cirugía para agrandar los pechos de una afiliada autopercibida mujer | Por Patricia Blanco https://t.co/IObp8ZBnxq,@usuario háganme una cirujia en la pija así me mida medio metro.,False,0,0,1,"El texto se refiere de manera despectiva a una cirugía de reasignación de género realizada a una persona trans, con burlas y violencia simbólica. Sin embargo, no hace mención directa a las características protegidas. La respuesta final es ""nada"".","El texto hace un comentario despectivo sobre la cirugía de reasignación de género de una persona. La respuesta final es ""lgbti""."
380721,😱🔥[¡INESPERADO!]😱🔥 Luis Novaresio recomendó un juguete sexual en las redes &gt;&gt;&gt; El periodista compartió en sus redes sociales una peculiar noticia sobre un objeto para el placer masculino que se volvió viral. ¡Entrá a la nota y mirá! https://t.co/U8NuqEKeQX,@usuario Que putazo descarado y escandaloso !!! 🤮,True,1,1,0,"El texto utiliza insultos hacia Luis Novaresio (""putazo descarado y escandaloso""), refiriéndose de manera despectiva y homofóbica a su orientación sexual. La respuesta final es ""lgbti"".","El texto critica a Luis Novaresio por compartir una noticia sobre un juguete sexual. El comentario contiene un juicio de valor negativo sobre la sexualidad y el placer. Sin embargo, no hace ninguna alusión a una característica protegida. La respuesta final es 'nada'."
404370,Británica llegó a Perú por 10 días y se quedó por amor: vive sin agua potable y entre insectos #AMiNoMeImportaElDinero #TengoLoQueYoMásQuieroAMiLado #ElAmorLeGanaATodo? #ConocéLaHistoria!!! https://t.co/1AvKrD7OJb,"@usuario En Inglaterra son todos gay y drogadictos.. 

Por eso dijo que prefiere los mosquitos!!🙄😂😂😂",False,0,1,1,"El texto contiene un comentario discriminatorio hacia los británicos, aludiendo a la homosexualidad y a la adicción a las drogas como características generales de las personas de ese país. Aunque no es un discurso de odio directamente relacionado con la característica protegida ""lgbti"", sí incurre en generalizaciones negativas y estereotipos que fomentan la discriminación. La respuesta final es ""nada"".","El texto hace una generalización negativa sobre los británicos, sugiriendo que son homosexuales y drogadictos. Esto es un discurso de odio hacia el colectivo LGBT+. La respuesta final es ""lgbti""."
379487,El PAMI tendrá que pagar una cirugía para agrandar los pechos de una afiliada autopercibida mujer | Por Patricia Blanco https://t.co/IObp8ZBnxq,@usuario Vergonzoso!!!!,False,0,0,1,"El texto expresa sorpresa o desagrado hacia la decisión de que el PAMI pague por una cirugía de aumento de pechos para una persona transgénero. A pesar de ser un comentario negativo, no contiene discurso de odio hacia las personas trans. La respuesta final es ""nada"".",El texto muestra un juicio de valor negativo sobre una cirugía de cambio de sexo. La respuesta final es 'lgbti'.
359587,Polémica en las redes por el actor que personificó a Manuel Belgrano y habló en lenguaje inclusivo https://t.co/zp904FUkPj,@usuario Total falta de respeto.,False,0,0,1,"El texto expresa desagrado hacia el uso del lenguaje inclusivo, pero no contiene discurso de odio hacia ninguna característica protegida. La respuesta final es ""nada"".","El texto critica el uso del lenguaje inclusivo, que busca incluir a las personas no binarias. La respuesta final es ""lgbti""."
379495,“¿Por qué no vemos médicos trans?”: el reclamo de un prestigioso cardiólogo para que América sea más inclusiva | Por Valeria Román https://t.co/19put40QqT,"@usuario x que no les interesa estudiar?????.... x que es mas facil denunciar discriminacion, persecucion, y ñakdjkdf asjkdhaksjdh kdjfhkseuhfa????..... entiendan que hay que estudiar MUCHO!!!! para ser medico, no te regalan el titulo x ser trans...",True,1,0,1,"El texto contiene comentarios despectivos y discriminatorios hacia las personas trans, cuestionando su capacidad e interés por estudiar y sugiriendo que buscan obtener beneficios sin esfuerzo. Esto constituye discriminación hacia el colectivo lgbti, por lo tanto, la respuesta final es ""lgbti"".","El texto critica a las personas trans por supuestamente preferir denunciar discriminación en lugar de estudiar. Esto es una falacia y muestra un desprecio hacia las personas trans. La respuesta final es ""lgbti""."
359576,Polémica en las redes por el actor que personificó a Manuel Belgrano y habló en lenguaje inclusivo https://t.co/zp904FUkPj,@usuario 😂😂😂😂😂😂que payaso,False,0,0,1,"El texto contiene un insulto hacia el actor, pero no tiene ninguna alusión a una característica protegida. La respuesta final es ""nada"".","El texto se burla del actor por su decisión de hablar en lenguaje inclusivo. Aunque no es un insulto directo, muestra una falta de respeto hacia la comunidad LGBTQ+. La respuesta final es ""lgbti""."
398910,Mara Gómez: la historia de la primera futbolista trans en el torneo argentino https://t.co/rBx3pMPUbB https://t.co/l5I1j0xFku,"@usuario Nivel de testerona.
Mujeres. Max 1.7 nmol/L
Hombres. 7,7 a 30 nmol/L

Q pide en comité. Menos de 10 nmol/L

Trans lo genera naturalmente.
Mujer debe hormonarse.

Se viene el 11 trans..con 6 suplentes",False,1,1,1,"El texto presenta una comparación entre los niveles de testosterona en mujeres y hombres, sugiriendo que las mujeres trans deben hormonarse para alcanzar un nivel similar al de las mujeres cisgénero. Además, se refiere a la futbolista trans de manera despectiva y discriminatoria. La respuesta final es ""lgbti"".","El texto cuestiona la identidad de género de Mara Gómez, aludiendo a su nivel de testosterona. La respuesta final es ""lgbti""."
395361,"El exabrupto de Jair Bolsonaro sobre Brasil y el Covid-19: ""Tienen que dejar de ser un país de maricas"" https://t.co/WtxRjY7tJp",@usuario Hombre de bien,False,1,0,0,"El tweet elogia a Jair Bolsonaro, quien en el contexto había hecho declaraciones homofóbicas (""Tienen que dejar de ser un país de maricas""). Aunque el texto no contiene un discurso de odio, es importante tener en cuenta que al elogiar a quien hizo declaraciones homofóbicas, se está legitimando ese discurso. Por lo tanto, la respuesta final podría ser ""lgbti"" aunque el texto en sí no lo contenga.",El texto no contiene discurso de odio. La respuesta final es 'nada'.
384098,Durísimo descargo de Migue Granados luego de que le pidieran 9 mil dólares por mes para alquilar una casa durante el verano https://t.co/tZ6gCxvLxf,@usuario Votaste asadito 😂,False,0,0,1,"El texto contiene una burla hacia alguien que tiene problemas económicos para alquilar una casa, pero no contiene discurso de odio ni hace alusión a ninguna característica protegida. La respuesta final es ""nada"".","El texto se burla de Migue Granados por su orientación sexual, asumiendo que es gay y que le gusta el asado. La respuesta final es ""lgbti""."
362676,"Leche de cucaracha, la nueva bebida nutritiva: ¿quién se anima a probarla? https://t.co/SmPfCoqaxP","@usuario Para tu cola, clarinete",False,1,0,0,"El tweet contiene un insulto que implica una connotación homofóbica, al referirse a la supuesta homosexualidad del destinatario con la expresión ""para tu cola"". Por lo tanto, la respuesta final es ""lgbti"".","El texto se refiere a Clarín, un medio de comunicación, de manera despectiva. No hace ninguna alusión a una característica protegida. La respuesta final es 'nada'."
375851,"Contó que era lesbiana, su papá le confesó que era gay y ahora su madre se enamoró de una mujer, lo que inspiró su segundo film | Por Hugo Martin
https://t.co/dt3NtrVJIW",@usuario No es noticia. Son gente que hace su vida nada mas. Dejen de poner en un podio,False,0,0,1,"El texto no contiene discurso de odio. No hay declaraciones de rechazo, enemistad o aborrecimiento irracional hacia personas LGBTI. La respuesta final es ""nada"".","El texto critica la visibilidad de las personas LGBTQ+, sugiriendo que no deberían ser noticia. La respuesta final es ""lgbti""."
396184,Jair Bolsonaro se mostró orgulloso porque Vladimir Putin elogió sus 'cualidades masculinas' https://t.co/0InMBfeLnK,@usuario Viejos prostaticos,False,0,1,0,"El texto se refiere de manera despectiva a la edad de los implicados (viejos) y a una condición médica (prostáticos), pero no hace ninguna alusión a una característica protegida. La respuesta final es 'nada'.","El texto se refiere a los dos líderes como ""viejos"" y ""prostaticos"", lo que implica que son personas mayores y que tienen problemas de próstata. Esto no hace ninguna alusión a una característica protegida. La respuesta final es 'nada'."
334689,Luis Novaresio se comprometió con Braulio Bauab: “Estamos felices” https://t.co/9TxObocon2,"@usuario es al pedo
las noticias de homosexuales SIEMPRE venden",False,1,0,1,"El texto realiza una generalización y desprecio hacia las noticias sobre personas homosexuales, sugiriendo que solo se publican por ser sensacionalistas. Si bien no se refiere de manera directa a la orientación sexual de Luis Novaresio, contiene un tono discriminatorio hacia el colectivo LGBTI. Por lo tanto, la respuesta final es ""lgbti"".","El texto muestra un desprecio hacia las personas LGBTQ+, al considerar que las noticias sobre ellos solo venden por ser homosexuales. La respuesta final es ""lgbti""."
406495,La aberrante arenga machista que dio el preparador físico de Güemes de Santiago del Estero https://t.co/xmV5xrlu9x,@usuario putitos,True,1,1,1,"El texto contiene una palabra despectiva hacia la comunidad LGBTI (""putitos""). La respuesta final es ""lgbti"".","El texto utiliza un insulto homofóbico. La respuesta final es ""lgbti""."
397547,Así luce el actor Elliot Page tras declararse trans https://t.co/yeTGhw6ooT,@usuario toddy,False,0,0,1,"El texto no contiene ningún tipo de discurso de odio. La respuesta final es ""nada"".",El comentario es una burla hacia la identidad de género de Elliot Page. La respuesta final es 'lgbti'.
371674,Rosario: para sacar una licencia de conducir habrá que hacer un curso de perspectiva de género https://t.co/Lb2hXoGZ3K,"@usuario que reverenda pelotudez, así justifican la plata que el estado destina a toda esa sarasa del género que no es más que un curro para esas viejas",True,0,0,0,"El texto contiene una expresión despectiva contra las mujeres (""viejas"") y minimiza la importancia de la perspectiva de género, considerándola como un ""curro"". Por lo tanto, la respuesta final es ""mujer"".","El texto critica el curso de perspectiva de género, refiriéndose a las personas que lo imparten como ""viejas"" y ""curro"", sugiriendo que es una pérdida de tiempo y dinero. La respuesta final es ""mujer""."
390785,″¿Por qué un beso entre dos hombres los vuelve tan violentos?”: la vida después de haber sido víctima de ataques homofóbicos | Por Milton Del Moral https://t.co/MgHNMf8Sch,@usuario Porque son feos,True,0,1,1,"El texto, si bien es ofensivo, no contiene discurso de odio hacia la comunidad lgbti. Solo menciona que son feos, sin negar su identidad o atacarlos por su orientación sexual. Por lo tanto, la respuesta final es ""nada"".","El texto descalifica a los hombres homosexuales por su apariencia física. La respuesta final es ""lgbti""."
397530,Así luce el actor Elliot Page tras declararse trans https://t.co/yeTGhw6ooT,@usuario le crecio el pito?,True,1,1,1,"El texto pregunta de manera despectiva sobre los genitales de Elliot Page, lo cual es una clara falta de respeto hacia su identidad de género. Por lo tanto, la respuesta final es ""lgbti"".","El texto se refiere a la apariencia física de Elliot Page y cuestiona su identidad de género. La respuesta final es ""lgbti""."
375847,"Contó que era lesbiana, su papá le confesó que era gay y ahora su madre se enamoró de una mujer, lo que inspiró su segundo film | Por Hugo Martin
https://t.co/dt3NtrVJIW","@usuario Revisen esa casa, los están envenenando.",True,0,0,0,"El texto no contiene discurso de odio ni alude a ninguna característica protegida. La respuesta final es ""nada"".","El texto sugiere que la noticia es falsa y que la familia está siendo envenenada. Esto no hace alusión a ninguna característica protegida, por lo que la respuesta final es 'nada'."
359580,Polémica en las redes por el actor que personificó a Manuel Belgrano y habló en lenguaje inclusivo https://t.co/zp904FUkPj,@usuario Vergonzoso.,False,0,0,1,"El texto no menciona ninguna característica protegida ni contiene un discurso de odio. La respuesta es ""nada"".","El texto considera que hablar en lenguaje inclusivo es vergonzoso. Esto puede ser interpretado como un ataque a la comunidad LGBTQ+. La respuesta final es ""lgbti""."
375704,Elecciones en Bolivia: retienen en el aeropuerto a un diputado argentino https://t.co/LtRkkYVAto,@usuario Otro vago que le pagamos el sueldo para que hagan lo que quieran. Espero le quiten la banca como hicieron con el degenerado salteño,False,1,0,0,"El texto se refiere al diputado argentino como ""vago"" y ""degenerado"", insultando su trabajo y su carácter. La referencia al ""degenerado salteño"" podría interpretarse como un ataque a alguien por su identidad de género u orientación sexual, aunque no está claro en el contexto dado. Por lo tanto, la respuesta final podría ser ""clase"" y posiblemente también ""lgbti"".","El texto se refiere a los políticos como vagos y desprecia a uno de ellos llamándolo degenerado. Esto muestra un desprecio hacia la clase política. La respuesta final es ""clase""."
359601,Polémica en las redes por el actor que personificó a Manuel Belgrano y habló en lenguaje inclusivo https://t.co/zp904FUkPj,@usuario Un boludooo... re cualquiera,False,1,0,0,"El texto contiene un insulto (""boludo""). Aunque no menciona directamente ninguna característica protegida, el uso del lenguaje inclusivo mencionado en el contexto (lenguaje inclusivo) podría ser motivo de rechazo para algunas personas. Podríamos asumir que el usuario está expresando desacuerdo con la utilización de ese lenguaje, y por lo tanto podría considerarse una forma de discriminación hacia la comunidad lgbti. La respuesta final sería ""lgbti"".","El texto se refiere al actor como ""un boludo"" y ""re cualquiera"", que son insultos. Sin embargo, no hace ninguna alusión a una característica protegida. La respuesta final es 'nada'."
380711,😱🔥[¡INESPERADO!]😱🔥 Luis Novaresio recomendó un juguete sexual en las redes &gt;&gt;&gt; El periodista compartió en sus redes sociales una peculiar noticia sobre un objeto para el placer masculino que se volvió viral. ¡Entrá a la nota y mirá! https://t.co/U8NuqEKeQX,"@usuario Déjense de jorobar,lo que nos faltaba ver y enterarnos de lo que hace con su culo este mono!! Noticias serias Che.",False,0,0,1,"El texto utiliza un término discriminatorio al referirse a Luis Novaresio como ""mono"", un insulto racista. Además, hace una clara alusión a la característica protegida de la raza al mencionar que realiza acciones con su ""culo"". Por lo tanto, el discurso de odio presente en el tweet es ""racismo"".","El texto critica a Luis Novaresio por compartir una noticia sobre un juguete sexual, llamándolo ""mono"" y pidiendo noticias serias. Esto es un ataque a su persona y a su orientación sexual. La respuesta final es ""lgbti""."
379533,“¿Por qué no vemos médicos trans?”: el reclamo de un prestigioso cardiólogo para que América sea más inclusiva | Por Valeria Román https://t.co/19put40QqT,@usuario Mierda que Soros puso guita en uds .... están tremendamente monotematicos.,False,0,0,1,"El texto menciona a Soros y sugiere que ese financiamiento influye en la agenda transgénero de los médicos. Aunque no contiene discurso de odio hacia las personas trans, sí desacredita su causa al atribuir motivaciones económicas externas. La respuesta final es ""nada"".","El texto sugiere que el reclamo de inclusión de personas trans en el ámbito médico es impulsado por el financiamiento de George Soros, un judío estadounidense. Esto implica un ataque a la comunidad LGBTQ+ y a los judíos. La respuesta final es ""lgbti, racismo""."
395331,"El exabrupto de Jair Bolsonaro sobre Brasil y el Covid-19: ""Tienen que dejar de ser un país de maricas"" https://t.co/WtxRjY7tJp","@usuario Insisto, 
¿le podemos proponer como changa que presida argentina en sus horas libres?...Hara mucho mas que estos ladrones, ignorantes y parásitos... que rompen todo lo que tocan..

En 5 años asi seriamos potencia nuevamente!",False,1,0,0,"El texto contiene insultos hacia los políticos argentinos, denominándolos ""ladrones, ignorantes y parásitos"". Aunque no se refiere a ninguna característica protegida, sí incluye una expresión homofóbica al utilizar la palabra ""maricas"" en el contexto de una crítica a la actuación del presidente de Brasil. La respuesta final es ""lgbti"".","El texto critica a los políticos argentinos como ""ladrones, ignorantes y parásitos"" y los acusa de ""romper todo lo que tocan"". Aunque no se refiere a una característica protegida, el tono es agresivo y despectivo. La respuesta final es ""nada""."
379486,El PAMI tendrá que pagar una cirugía para agrandar los pechos de una afiliada autopercibida mujer | Por Patricia Blanco https://t.co/IObp8ZBnxq,@usuario La justicia cada día avergüenza más. Indignante,False,0,0,1,"El texto parece expresar desacuerdo con la decisión de la justicia de autorizar la cirugía de agrandamiento de pechos de una persona trans. Sin embargo, en sí mismo no contiene discurso de odio hacia la persona en cuestión, sino más bien una crítica a la decisión judicial. Por lo tanto, la respuesta final es ""nada"".","El texto critica la decisión de la justicia de cubrir una cirugía de cambio de sexo. La respuesta final es ""lgbti""."
396705,"""Te amo "". La emotiva dedicatoria de Luis Novaresio a su pareja en su cumpleaños https://t.co/Hh63kaVA5U https://t.co/vNaUBjBkzx",@usuario Que bobada. Como si ser gay fuera algo raro,False,1,0,1,"El texto menosprecia la orientación sexual de Luis Novaresio, sugiriendo que ser gay es algo fuera de lo común o negativo. La respuesta final es ""lgbti"".","El texto se burla de la orientación sexual de Luis Novaresio, implicando que ser gay es algo extraño. La respuesta final es ""lgbti""."
397407,"El enojo de Moria Casán contra Rocío Oliva: “Mucha agua oxigenada, le quedó media neurona para jugar a la pelota” https://t.co/1ZHDYsJLri",@usuario patoruzu trava,True,1,0,1,"El texto contiene un insulto (""patoruzu trava"") hacia Rocío Oliva, utilizando un término despectivo y discriminatorio hacia las personas trans. La respuesta final es ""lgbti"".","El texto se refiere a Rocío Oliva como ""patoruzu trava"", lo que implica que es lesbiana y que es fea. La respuesta final es ""lgbti""."
398907,Mara Gómez: la historia de la primera futbolista trans en el torneo argentino https://t.co/rBx3pMPUbB https://t.co/l5I1j0xFku,"@usuario Al final deja de ser Fútbol Femenino, hay desventaja la después critican al patriarcado ,pero no critican que los hombres invaden sus espacios",True,1,0,1,"El texto hace referencia a Mara Gómez como si no fuera una mujer verdadera al mencionar que deja de ser fútbol femenino al participar ella. Además, sugiere que los hombres transgénero invaden los espacios de las mujeres, lo cual es una manifestación de trans-fobia y desinformación. La respuesta final es ""lgbti, mujer"".","El texto critica la participación de Mara Gómez en el fútbol femenino por ser una mujer trans. La respuesta final es ""lgbti""."
397541,Así luce el actor Elliot Page tras declararse trans https://t.co/yeTGhw6ooT,"@usuario Ya parecía un tipo, le hacía falta era cambiarse el nombre.",False,1,1,1,"El texto alude a la identidad de género de Elliot Page, sugiriendo que ya parecía un hombre, y que solo le faltaba cambiar su nombre. Esto implica una negación de su identidad de género. La respuesta final es ""lgbti"".","El texto se refiere a Elliot Page como ""tipo"", negando su identidad de género. La respuesta final es ""lgbti""."
379511,“¿Por qué no vemos médicos trans?”: el reclamo de un prestigioso cardiólogo para que América sea más inclusiva | Por Valeria Román https://t.co/19put40QqT,@usuario Yo no me haría atender.... gracias,True,0,0,0,"El texto no contiene discurso de odio, solo expresa que la persona no se haría atender por un médico trans. Por lo tanto, la respuesta es ""nada"".","El texto muestra un rechazo a la atención médica por parte de un profesional de la salud. Aunque no es un comentario agradable, no hace ninguna alusión a una característica protegida. La respuesta final es 'nada'."
338091,Vive con sus dos novios y atiende “la policlínica” del amor libre: 5 preguntas para abrir una relación y sobrevivir al intento | Por Gisele Sousa Dias https://t.co/pBZLnGiDa2,@usuario Me dio VIH de solo ver la imagen,True,0,0,0,"El texto contiene una burla y estigmatización hacia el VIH, pero no contiene discurso de odio hacia una característica protegida. La respuesta final es ""nada"".","El texto asocia a la persona con VIH con un peligro para la salud. La respuesta final es ""nada"", ya que no se refiere a ninguna de las características protegidas."
334039,"Mariana Genesio Peña pasa su cuarentena total con guantes, barbijo y desnuda: “Mi cuerpo es el planeta Tierra” https://t.co/igQITEEaKl",@usuario Coronavirus nivel pelotudo en bolas,True,0,0,0,"El comentario utiliza un lenguaje ofensivo (""nivel pelotudo"") para referirse a la actitud de Mariana Genesio Peña durante la cuarentena, pero no menciona ninguna característica protegida ni contiene discurso de odio. La respuesta final es ""nada"".","El texto se refiere a Mariana Genesio Peña como ""pelotudo en bolas"" y alude al coronavirus. Aunque no hace una alusión directa a una característica protegida, el tono despectivo y la referencia al virus pueden ser considerados como discurso de odio. La respuesta final es 'nada'."
390783,″¿Por qué un beso entre dos hombres los vuelve tan violentos?”: la vida después de haber sido víctima de ataques homofóbicos | Por Milton Del Moral https://t.co/MgHNMf8Sch,@usuario Es repulsivo,True,1,0,1,"El texto expresa su rechazo hacia un beso entre dos hombres de manera despectiva (""repulsivo""). Aunque no contiene un ataque directo contra la comunidad LGBTI, su expresión puede ser interpretada como un rechazo hacia la homosexualidad. La respuesta final es ""lgbti"".","El texto considera repulsivo un beso entre dos hombres, lo que implica un rechazo hacia la comunidad LGBTQ+. La respuesta final es ""lgbti""."
341262,"""Dios es formoseño"". Así explicó un ministro por qué su provincia no tiene coronavirus https://t.co/Q2le1OvsBK https://t.co/186jgyjB0d",@usuario Smithers haga gerente ejecutivo a ese hombre,False,0,0,1,"El texto no contiene discurso de odio ni menciona características protegidas. La respuesta final es ""nada"".","El texto compara al ministro con el personaje Smithers de Los Simpson, que es homosexual. La comparación es ofensiva y homofóbica. La respuesta final es ""lgbti""."
405357,Tras una ráfaga de más de 20 disparos asesinaron a una mujer trans en Rosario https://t.co/M0K3NXgfA8,@usuario Jugaba de nueve y se erró un gol abajo del arco solo sole sola ...,True,0,0,1,"El texto desprecia la identidad de género de la mujer trans mencionada, utilizando un tono irónico y despectivo al referirse a su vida sentimental. La respuesta final es ""lgtbi"".","El texto se burla de la víctima de un crimen de odio, haciendo una comparación con un jugador de fútbol que falla un gol. La respuesta final es ""lgbti""."
396177,Jair Bolsonaro se mostró orgulloso porque Vladimir Putin elogió sus 'cualidades masculinas' https://t.co/0InMBfeLnK,"@usuario Sentirse orgulloso x eso es medio de maricón, no?
porfa, entiendan la ironía🙏🙄",False,1,0,1,"El texto utiliza el término ""maricón"" de manera despectiva, siendo un insulto hacia la homosexualidad. La respuesta final es ""lgbti"".","El texto se refiere a la homosexualidad de manera despectiva, utilizando la palabra ""maricón"". La respuesta final es ""lgbti""."
405406,Última encuesta: ¿Qué mujer superó a Alberto Fernández en imagen positiva? https://t.co/LtXtx1gqqR https://t.co/Fve05cJa36,@usuario Macri es mujer? lol,False,0,0,1,"El texto hace una broma sobre la imagen positiva de Alberto Fernández comparándolo con Macri, insinuando que Macri sería una mujer por tener una imagen positiva. Aunque es un comentario burlesco y sarcástico, no contiene discurso de odio hacia ninguna característica protegida. La respuesta final es ""nada"".","El texto se burla de la idea de que Macri sea mujer, lo que implica una negación de la identidad de género de la persona. La respuesta final es ""lgbti""."
